,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1155,408893.0,1,2128,7.33d,Holy Grail,Team Bright,imitator,once.,Undyne_,phoenix,Irving,Drink,dolem,GaN,SJ,shylock,Enigma,Faceless Void,Oracle,Timbersaw,Brewmaster,Clockwerk,Dark Seer,Ember Spirit,Shadow Demon,Juggernaut,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.24,51.15,53.13,53.35,49.84,49.80,52.87,49.78,45.35,50.63,0.96,-0.92,0.04,-1.47,0.14,-0.22,-2.67,0.44,-0.76,-0.77,-1.56,-2.21,-0.95,2.99,0.29,0.16,-1.23,-0.42,-2.66,-0.97,0.05,-0.21,0.4,0.93,0.52
1156,408894.1,1,2475,7.33d,Army Geniuses,Holy Grail,SJ,GaN,Drink,shylock,dolem,Varizh,inYourdreaM,db-,Jhocam,Yowe,Silencer,Ember Spirit,Disruptor,Bloodseeker,Earthshaker,Batrider,Slark,Timbersaw,Enchantress,Storm Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,54.12,49.78,49.61,49.05,49.70,44.60,49.88,53.35,45.74,46.16,1.32,0.83,-3.97,1.75,-2.22,0.52,2.95,0.42,1.99,-0.73,-0.9,-4.11,-0.95,0.08,-1.81,0.07,-2.07,-1.75,0.24,2.13,0.68,-1.96,-0.28,1.01,-0.51
1157,408894.0,1,1523,7.33d,Army Geniuses,Holy Grail,Drink,dolem,SJ,shylock,GaN,Varizh,Jhocam,db-,inYourdreaM,Yowe,Batrider,Lycan,Oracle,Alchemist,Windranger,Disruptor,Snapfire,Tidehunter,Troll Warlord,Pangolier,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,47.55,53.13,46.43,46.30,49.61,45.01,50.53,51.74,44.17,0.9,0.1,-0.07,-1.26,1.04,-1.56,0.32,0.73,6.2,1.22,-0.97,0.44,0.64,-0.26,1.51,-0.61,-0.16,-1.47,0.39,0.39,0.15,-0.82,0.83,-2.93,-0.22
1158,408895.4,1,2573,7.33d,Myth Avenue Gaming,Holy Grail,SJ,Drink,GaN,dolem,shylock,Krish,poloson,xsilearn,Vincenzo,mizu,Undying,Batrider,Storm Spirit,Dark Seer,Alchemist,Beastmaster,Snapfire,Puck,Disruptor,Anti-Mage,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,51.53,44.60,46.16,52.87,46.43,45.96,45.01,46.56,49.61,52.12,-1.13,0.99,-0.94,0.02,1.42,1.43,0.1,0.5,0.9,-1.34,-0.29,0.02,1.45,1.81,3.52,-3.05,0.03,-0.04,1.8,1.84,0.26,-0.16,-1.83,-0.61,0.57
1159,408895.3,1,2455,7.33d,Myth Avenue Gaming,Holy Grail,Drink,dolem,SJ,GaN,shylock,poloson,mizu,Vincenzo,Krish,xsilearn,Lion,Beastmaster,Shadow Demon,Pangolier,Alchemist,Rubick,Medusa,Techies,Mars,Void Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.05,45.96,45.35,44.17,46.43,44.33,51.29,49.01,47.17,50.07,1.25,0.69,-0.48,1.1,-0.49,2.48,-9.73,2.12,0.95,-0.19,-0.72,-3.24,-0.68,0.46,1.57,-1.05,-1.42,0.51,-0.06,-1.19,-0.2,-1.8,0.74,-0.9,-1.21
1160,408895.2,0,2717,7.33d,Myth Avenue Gaming,Holy Grail,Drink,dolem,SJ,GaN,shylock,Vincenzo,mizu,poloson,Krish,xsilearn,Lion,Beastmaster,Shadow Demon,Pangolier,Alchemist,Techies,Medusa,Rubick,Mars,Void Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.05,45.96,45.35,44.17,46.43,49.01,51.29,44.33,47.17,50.07,-0.48,0.69,1.25,1.1,-0.49,2.12,-9.73,2.48,0.95,-0.19,-0.68,-3.24,-0.72,0.46,1.57,0.51,-1.42,-1.05,-0.06,-1.19,0.74,-1.8,-0.2,-0.9,-1.21
1161,408895.1,0,2636,7.33d,Myth Avenue Gaming,Holy Grail,dolem,Drink,SJ,GaN,shylock,Vincenzo,mizu,poloson,Krish,xsilearn,Beastmaster,Lion,Shadow Demon,Pangolier,Alchemist,Techies,Medusa,Rubick,Mars,Void Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,45.96,49.05,45.35,44.17,46.43,49.01,51.29,44.33,47.17,50.07,2.12,-9.73,2.48,0.95,-0.19,-0.48,0.69,1.25,1.1,-0.49,-0.68,-3.24,-0.72,0.46,1.57,0.51,-1.42,-1.05,-0.06,-1.19,0.74,-1.8,-0.2,-0.9,-1.21
1162,408895.0,1,2119,7.33d,Myth Avenue Gaming,Holy Grail,Drink,dolem,GaN,SJ,shylock,mizu,Vincenzo,xsilearn,poloson,Krish,Disruptor,Lycan,Storm Spirit,Silencer,Lifestealer,Dark Seer,Rubick,Pangolier,Spirit Breaker,Bristleback,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.61,47.55,46.16,54.12,50.15,52.87,44.33,44.17,48.82,47.36,-1.8,-0.3,0.69,-1.13,-1.59,1.67,1.95,1.22,1.5,1.53,0.38,-1.14,0.42,-0.22,-1.55,-0.04,1.27,0.28,0.82,-2.37,2.23,-0.53,1.8,1.36,0.11
1163,408897.1,0,3037,7.33d,Team Liquid,Virtus.pro,Fng,squad1x,Noticed,Sayuw,Kiritych,Nisha,Boxi,zai,miCKe,iNSaNiA,Io,Templar Assassin,Tidehunter,Lion,Chaos Knight,Snapfire,Rubick,Lycan,Monkey King,Crystal Maiden,56.82517,51.509506,54.342175,50,50,60.179638,55.960815,55.694286,57.76294,52.45127,46,475,43,30,30,3,41,29,48,218,49.98,46.01,50.53,49.05,49.73,45.01,44.33,47.55,45.58,49.95,0.54,0.53,1.35,2.9,1.78,-0.82,-1.66,0.2,0.12,1.82,0.42,0.38,-0.73,1.34,-1.49,-0.0,1.25,0.56,0.25,-0.27,0.25,1.47,2.18,1.18,1.54
1164,408897.0,1,2200,7.33d,Team Liquid,Virtus.pro,iNSaNiA,Nisha,zai,Boxi,miCKe,squad1x,Fng,Sayuw,Noticed,Kiritych,Io,Leshrac,Razor,Disruptor,Faceless Void,Snapfire,Clockwerk,Batrider,Mars,Shadow Fiend,52.45127,60.179638,55.694286,55.960815,57.76294,51.509506,56.82517,50,54.342175,50,102,60,25,20,67,53,86,30,45,30,49.98,48.24,48.59,49.61,51.15,45.01,49.80,44.60,47.17,48.49,0.54,-0.46,0.98,1.06,-0.05,0.61,-0.39,0.28,0.74,0.76,0.51,0.5,-1.22,-0.08,-0.46,-0.2,-0.16,-0.9,-0.4,0.92,-1.15,-0.22,0.06,-1.9,1.38
1165,408898.1,0,2789,7.33d,Team Liquid,TSM,Whitemon,Timado,Bryle,Ari,kasane,Boxi,zai,miCKe,iNSaNiA,Nisha,Undying,Morphling,Primal Beast,Enchantress,Ogre Magi,Rubick,Dark Seer,Lycan,Clockwerk,Queen of Pain,52.021034,51.035603,54.29572,52.360516,52.845848,55.960815,55.694286,57.76294,52.45127,60.179638,102,648,73,52,7,41,31,4,8,30,51.53,45.84,47.92,45.74,51.13,44.33,52.87,47.55,49.80,48.59,0.69,0.22,0.44,-0.67,0.45,2.19,1.5,0.53,-1.08,-0.88,-0.39,-0.8,-1.31,2.08,2.08,-0.35,-1.5,-2.32,-0.24,0.1,0.53,1.06,0.72,0.25,0.41
1166,408898.0,1,2472,7.33d,Team Liquid,TSM,zai,Nisha,iNSaNiA,Boxi,miCKe,Ari,Bryle,Whitemon,Timado,kasane,Timbersaw,Templar Assassin,Crystal Maiden,Oracle,Monkey King,Rubick,Snapfire,Lich,Bloodseeker,Visage,55.694286,60.179638,52.45127,55.960815,57.76294,52.360516,54.29572,52.021034,51.035603,52.845848,47,41,218,20,48,183,19,125,233,134,53.35,46.01,49.95,53.13,45.58,44.33,45.01,51.37,49.05,48.94,-0.38,-0.03,-1.08,1.75,-1.71,-1.66,-0.82,-0.17,-0.44,2.31,1.68,0.87,0.13,-0.32,-1.45,0.25,0.44,-0.97,-0.13,2.28,-0.35,0.16,0.99,-0.64,-0.9
1167,408900.1,1,1802,7.33d,Team Liquid,Execration,iNSaNiA,Nisha,zai,Boxi,miCKe,Abeng-,Bob,Shanks,Tino,Palos,Io,Leshrac,Lycan,Lion,Razor,Silencer,Ember Spirit,Rubick,Underlord,Sven,52.45127,60.179638,55.694286,55.960815,57.76294,50,51.389957,51.866776,52.65113,52.58845,102,60,29,18,13,30,585,81,6,58,49.98,48.24,47.55,49.05,48.59,54.12,49.78,44.33,50.72,50.2,-1.22,0.94,0.53,2.05,2.01,2.16,-0.11,-0.82,-1.23,1.87,-3.56,2.25,1.95,2.17,3.22,0.17,1.31,1.25,0.85,-0.04,-1.73,0.75,-1.09,0.38,-1.26
1168,408900.0,0,1588,7.33d,Team Liquid,Execration,Tino,Bob,Shanks,Abeng-,Palos,zai,iNSaNiA,Nisha,Boxi,miCKe,Broodmother,Storm Spirit,Snapfire,Hoodwink,Spectre,Timbersaw,Batrider,Dragon Knight,Skywrath Mage,Lycan,52.65113,51.389957,51.866776,50,52.58845,55.694286,52.45127,60.179638,55.960815,57.76294,11,480,59,30,114,47,3,25,30,4,43.44,46.16,45.01,49.97,53.95,53.35,44.60,49.08,50.21,47.55,0.19,1.65,1.47,-1.88,-1.48,-0.13,-2.1,0.57,0.61,-1.32,0.03,-0.1,0.14,-0.13,-0.32,1.56,0.39,0.38,0.59,-0.88,-0.38,1.48,0.45,-0.72,2.56
1169,408901.1,1,2251,7.33d,Team Liquid,Entity Gaming,iNSaNiA,Nisha,Boxi,zai,miCKe,Stormstormer,Fishman,Kataomi`,watson,Gabbi,Io,Leshrac,Tusk,Visage,Dragon Knight,Invoker,Silencer,Primal Beast,Faceless Void,Winter Wyvern,52.45127,60.179638,55.960815,55.694286,57.76294,53.732838,53.709198,52.295376,50,52.425133,102,60,47,22,9,2889,52,10,30,25,49.98,48.24,46.45,48.94,49.08,47.70,54.12,47.92,51.15,50.53,-1.02,-1.22,-0.04,0.32,1.64,0.87,2.16,-1.6,-0.93,-0.61,-0.72,-0.29,0.83,0.57,2.14,-1.1,0.47,-0.83,-0.72,4.0,0.05,-1.05,-0.97,0.32,-0.19
1170,408901.0,1,1983,7.33d,Team Liquid,Entity Gaming,Fishman,Stormstormer,Gabbi,Kataomi`,watson,Nisha,Boxi,miCKe,iNSaNiA,zai,Undying,Invoker,Beastmaster,Skywrath Mage,Templar Assassin,Snapfire,Rubick,Drow Ranger,Elder Titan,Underlord,53.709198,53.732838,52.425133,52.295376,50,60.179638,55.960815,57.76294,52.45127,55.694286,260,2889,88,104,30,3,41,54,17,1,51.53,47.70,45.96,50.21,46.01,45.01,44.33,50.31,50.26,50.72,0.99,0.69,0.32,2.75,0.22,0.87,-0.19,-0.4,-0.27,-1.34,1.02,2.48,1.25,1.48,-0.21,0.13,-0.35,-0.52,-1.13,-0.88,-0.82,-1.66,0.96,-2.36,1.11
1171,408902.1,0,1807,7.33d,Virtus.pro,TSM,Noticed,squad1x,Sayuw,Kiritych,Fng,Whitemon,Bryle,Ari,kasane,Timado,Timbersaw,Templar Assassin,Rubick,Faceless Void,Lich,Io,Leshrac,Batrider,Lycan,Luna,54.342175,51.509506,50,50,56.82517,52.021034,54.29572,52.360516,52.845848,51.035603,127,475,30,30,44,176,220,27,91,340,53.35,46.01,44.33,51.15,51.37,49.98,48.24,44.60,47.55,49.78,0.25,0.57,-1.23,-0.46,0.43,0.24,-1.37,3.83,0.2,0.69,-0.53,0.82,0.97,-1.95,-1.87,-0.32,0.93,0.06,0.87,0.75,-0.72,0.27,0.91,1.23,-0.57
1172,408902.0,0,1835,7.33d,Virtus.pro,TSM,kasane,Whitemon,Timado,Ari,Bryle,Sayuw,squad1x,Fng,Noticed,Kiritych,Broodmother,Chen,Terrorblade,Rubick,Dragon Knight,Keeper of the Light,Ember Spirit,Batrider,Primal Beast,Troll Warlord,52.845848,52.021034,51.035603,52.360516,54.29572,50,51.509506,56.82517,54.342175,50,117,170,391,183,28,30,1077,61,71,30,43.44,47.11,43.93,44.33,49.08,45.82,49.78,44.60,47.92,51.74,2.94,3.26,1.65,0.61,2.32,2.05,-0.39,0.26,0.4,2.3,2.66,1.6,1.52,1.72,-0.92,0.61,1.71,0.97,0.39,0.63,0.6,-1.27,0.13,-0.97,-1.82
1173,408903.1,1,1919,7.33d,Virtus.pro,Team Aster,kaka,Monet,Siamese.C,SumaiL,Xxs,Sayuw,squad1x,Fng,Noticed,Kiritych,Lion,Medusa,Keeper of the Light,Ember Spirit,Beastmaster,Rubick,Timbersaw,Shadow Demon,Underlord,Alchemist,50,54.95227,50,50,57.084816,50,51.509506,56.82517,54.342175,50,30,50,30,30,95,30,35,50,7,30,49.05,51.29,45.82,49.78,45.96,44.33,53.35,45.35,50.72,46.43,1.25,-0.54,0.24,0.85,0.23,1.58,-3.48,3.24,2.55,1.8,-0.61,-0.22,-1.13,-0.73,-0.06,-1.71,0.42,-1.83,2.04,0.5,2.48,-0.3,-0.17,-0.21,-0.26
1174,408903.0,0,1706,7.33d,Virtus.pro,Team Aster,Kiritych,squad1x,Noticed,Sayuw,Fng,kaka,Siamese.C,Xxs,Monet,SumaiL,Io,Pangolier,Dark Seer,Lion,Undying,Snapfire,Clockwerk,Mars,Faceless Void,Storm Spirit,50,51.509506,54.342175,50,56.82517,50,50,57.084816,54.95227,50,30,332,41,30,55,30,30,94,261,30,49.98,44.17,52.87,49.05,51.53,45.01,49.80,47.17,51.15,46.16,0.54,-0.46,1.06,0.32,-0.26,0.53,-1.0,-0.06,1.62,-0.42,0.03,0.36,-0.73,2.67,-0.38,-0.0,-0.17,1.1,-1.22,-0.87,0.99,-0.67,-1.47,1.43,0.27
1175,408904.1,1,1445,7.33d,Virtus.pro,Execration,Fng,Kiritych,Sayuw,squad1x,Noticed,Shanks,Abeng-,Bob,Palos,Tino,Undying,Terrorblade,Keeper of the Light,Ember Spirit,Broodmother,Enigma,Clockwerk,Snapfire,Faceless Void,Meepo,56.82517,50,50,51.509506,54.342175,51.866776,50,51.389957,52.58845,52.65113,55,30,30,1077,145,24,30,37,174,69,51.53,43.93,45.82,49.78,43.44,49.24,49.80,45.01,51.15,54.97,-0.17,-0.67,0.99,1.43,1.33,-0.22,-1.38,1.47,0.26,-0.95,-0.31,-0.13,0.05,2.74,-0.89,-0.04,-1.59,-0.1,-0.44,0.69,0.45,-2.8,0.89,-1.37,1.95
1176,408904.0,1,2554,7.33d,Virtus.pro,Execration,Shanks,Palos,Abeng-,Bob,Tino,Fng,Sayuw,Noticed,squad1x,Kiritych,Clockwerk,Naga Siren,Undying,Puck,Razor,Enigma,Snapfire,Legion Commander,Ember Spirit,Meepo,51.866776,52.58845,50,51.389957,52.65113,56.82517,50,54.342175,51.509506,50,32,109,30,884,37,73,30,55,1077,30,49.80,48.37,51.53,46.56,48.59,49.24,45.01,50.36,49.78,54.97,-0.96,0.91,-1.04,1.59,2.92,1.08,2.53,4.27,1.61,-0.57,-0.17,0.99,1.23,1.84,1.33,0.51,-0.41,1.88,1.18,-0.37,0.15,0.51,-0.56,0.75,-0.41
1177,408905.1,0,2772,7.33d,Virtus.pro,Entity Gaming,Fng,Kiritych,Noticed,Sayuw,squad1x,Stormstormer,Fishman,Kataomi`,watson,Gabbi,Chen,Templar Assassin,Beastmaster,Skywrath Mage,Ember Spirit,Timbersaw,Lich,Lion,Naga Siren,Venomancer,56.82517,50,54.342175,50,51.509506,53.732838,53.709198,52.295376,50,52.425133,86,30,93,30,1077,99,150,185,30,50,47.11,46.01,45.96,50.21,49.78,53.35,51.37,49.05,48.37,52.74,0.37,-0.72,1.31,3.71,-0.4,-2.09,-0.17,-0.8,2.02,1.41,-0.3,1.23,-0.59,-3.24,0.56,-1.43,0.04,0.48,0.84,0.04,0.42,-1.22,-1.31,-1.61,-0.32
1178,408905.0,1,2491,7.33d,Virtus.pro,Entity Gaming,Kataomi`,Stormstormer,Fishman,watson,Gabbi,squad1x,Sayuw,Fng,Noticed,Kiritych,Batrider,Invoker,Clockwerk,Morphling,Legion Commander,Snapfire,Spirit Breaker,Silencer,Dark Seer,Medusa,52.295376,53.732838,53.709198,50,52.425133,51.509506,50,56.82517,54.342175,50,37,2889,257,30,160,53,30,102,41,30,44.60,47.70,49.80,45.84,50.36,45.01,48.82,54.12,52.87,51.29,0.1,-1.56,-1.32,1.26,0.77,0.87,-1.31,-0.79,-1.35,-3.22,0.91,-2.71,-0.63,-0.36,-2.48,0.07,-2.58,-2.03,1.5,-0.16,-0.05,1.78,-3.02,-1.32,1.56
1179,408906.1,0,2112,7.33d,TSM,Team Aster,kaka,Xxs,Monet,Siamese.C,SumaiL,kasane,Ari,Whitemon,Timado,Bryle,Snapfire,Mars,Faceless Void,Pugna,Queen of Pain,Broodmother,Rubick,Elder Titan,Morphling,Dragon Knight,50,57.084816,54.95227,50,50,52.845848,52.360516,52.021034,51.035603,54.29572,30,94,261,30,30,117,183,113,648,28,45.01,47.17,51.15,48.29,48.59,43.44,44.33,50.26,45.84,49.08,-0.89,-0.19,1.0,-0.07,0.14,-0.75,-0.5,-0.65,-0.79,0.53,1.37,0.45,-0.92,0.33,-0.32,0.89,-0.4,1.73,-0.18,0.38,-0.13,-0.09,-0.31,0.88,0.18
1180,408906.0,0,2486,7.33d,TSM,Team Aster,Whitemon,Bryle,Timado,Ari,kasane,SumaiL,Siamese.C,kaka,Monet,Xxs,Undying,Puck,Terrorblade,Rubick,Broodmother,Storm Spirit,Keeper of the Light,Lion,Phantom Lancer,Tidehunter,52.021034,54.29572,51.035603,52.360516,52.845848,50,50,50,54.95227,57.084816,102,257,391,183,117,30,30,30,151,68,51.53,46.56,43.93,44.33,43.44,46.16,45.82,49.05,53.14,50.53,0.27,0.83,0.05,1.53,-0.58,-1.45,-0.12,0.35,-5.39,0.63,0.56,2.66,0.31,3.03,0.05,1.14,0.61,-1.25,-1.66,-0.38,3.8,2.94,0.83,0.01,-0.23
1181,408907.1,1,1838,7.33d,TSM,Execration,Whitemon,Bryle,Ari,kasane,Timado,Abeng-,Palos,Tino,Shanks,Bob,Io,Leshrac,Batrider,Underlord,Faceless Void,Enchantress,Terrorblade,Visage,Snapfire,Queen of Pain,52.021034,54.29572,52.360516,52.845848,51.035603,50,52.58845,52.65113,51.866776,51.389957,176,220,27,5,550,30,175,16,59,460,49.98,48.24,44.60,50.72,51.15,45.74,43.93,48.94,45.01,48.59,0.22,2.13,-0.27,0.54,0.84,1.11,-0.07,-1.14,0.61,1.05,-1.06,-1.52,-0.69,0.1,2.09,0.11,-1.27,-4.6,1.55,0.72,2.41,-0.26,0.72,-1.15,-2.03
1182,408907.0,1,1963,7.33d,TSM,Execration,Whitemon,Bryle,Ari,Timado,kasane,Palos,Abeng-,Bob,Shanks,Tino,Chen,Primal Beast,Rubick,Terrorblade,Underlord,Broodmother,Batrider,Ember Spirit,Mirana,Doom,52.021034,54.29572,52.360516,51.035603,52.845848,52.58845,50,51.389957,51.866776,52.65113,170,73,183,391,5,11,30,585,61,17,47.11,47.92,44.33,43.93,50.72,43.44,44.60,49.78,47.84,48.03,2.23,0.26,-0.39,-0.59,2.02,-0.61,-0.38,0.76,-0.41,0.91,-0.37,0.97,1.71,-0.59,-0.57,-1.74,1.52,1.6,-1.44,-2.06,-2.23,0.3,-2.04,-0.81,0.61
1183,408908.1,1,1798,7.33d,TSM,Entity Gaming,Whitemon,Timado,Bryle,Ari,kasane,Gabbi,Fishman,Kataomi`,Stormstormer,watson,Chen,Terrorblade,Snapfire,Spirit Breaker,Visage,Primal Beast,Disruptor,Lion,Invoker,Morphling,52.021034,51.035603,54.29572,52.360516,52.845848,52.425133,53.709198,52.295376,53.732838,50,170,391,19,133,134,65,366,185,2889,30,47.11,43.93,45.01,48.82,48.94,47.92,49.61,49.05,47.70,45.84,0.4,-1.44,1.31,0.81,-0.61,1.72,-0.73,0.31,0.19,-0.64,0.05,0.2,0.0,-0.87,-0.07,0.55,1.13,0.12,1.31,2.58,-0.83,-1.0,-0.62,-1.1,-1.69
1184,408908.0,1,1264,7.33d,TSM,Entity Gaming,Kataomi`,Fishman,watson,Gabbi,Stormstormer,Whitemon,Timado,kasane,Ari,Bryle,Primal Beast,Disruptor,Terrorblade,Tidehunter,Death Prophet,Chen,Lycan,Dark Seer,Snapfire,Tinker,52.295376,53.709198,50,52.425133,53.732838,52.021034,51.035603,52.845848,52.360516,54.29572,10,366,30,40,81,170,151,46,67,129,47.92,49.61,43.93,50.53,53.94,47.11,47.55,52.87,45.01,49.12,-0.4,-1.31,-0.8,-0.05,-1.47,1.44,1.56,-1.8,-0.2,0.79,-1.79,-3.4,2.29,1.47,1.71,-1.86,-0.73,1.41,0.42,0.14,0.56,0.92,2.23,-1.08,-3.24
1185,408909.1,1,2680,7.33d,Team Aster,Execration,kaka,Monet,Siamese.C,Xxs,SumaiL,Shanks,Tino,Abeng-,Palos,Bob,Lion,Medusa,Rubick,Mars,Earthshaker,Clockwerk,Enigma,Jakiro,Slark,Templar Assassin,50,54.95227,50,57.084816,50,51.866776,52.65113,50,52.58845,51.389957,30,50,30,94,30,32,30,30,247,686,49.05,51.29,44.33,47.17,49.70,49.80,49.24,53.42,49.88,46.01,-0.17,-0.16,-0.79,-1.7,0.8,2.48,-2.72,1.17,2.29,-3.15,0.57,-2.87,-3.78,-0.01,1.66,0.53,0.32,0.34,-4.2,-1.12,1.66,0.09,0.08,-1.96,1.81
1186,408909.0,0,2340,7.33d,Team Aster,Execration,Abeng-,Palos,Shanks,Bob,Tino,kaka,Siamese.C,Xxs,Monet,SumaiL,Undying,Medusa,Rubick,Pangolier,Axe,Snapfire,Clockwerk,Tidehunter,Morphling,Ember Spirit,50,52.58845,51.866776,51.389957,52.65113,50,50,57.084816,54.95227,50,30,22,81,319,23,30,30,68,286,30,51.53,51.29,44.33,44.17,53.40,45.01,49.80,50.53,45.84,49.78,0.99,-0.67,-0.58,0.97,1.84,0.8,2.48,-0.19,0.16,-0.22,0.19,0.57,-0.38,-2.19,1.71,0.53,-1.0,-2.42,-0.77,1.2,0.1,0.77,-0.32,-2.91,0.44
1187,408910.1,0,2173,7.33d,Team Aster,Entity Gaming,Fishman,Stormstormer,watson,Kataomi`,Gabbi,kaka,SumaiL,Siamese.C,Monet,Xxs,Undying,Visage,Templar Assassin,Spirit Breaker,Windranger,Rubick,Storm Spirit,Enigma,Terrorblade,Tidehunter,53.709198,53.732838,50,52.295376,52.425133,50,50,50,54.95227,57.084816,260,79,30,226,137,30,30,30,199,68,51.53,48.94,46.01,48.82,46.30,44.33,46.16,49.24,43.93,50.53,0.69,0.27,-0.17,0.94,-0.58,-0.27,1.7,1.5,1.82,-0.03,-1.66,0.33,0.1,3.86,0.49,1.13,0.22,1.4,-0.99,0.97,-0.33,0.02,0.26,-0.04,0.83
1188,408910.0,1,1609,7.33d,Team Aster,Entity Gaming,kaka,Xxs,SumaiL,Monet,Siamese.C,Kataomi`,Fishman,Stormstormer,watson,Gabbi,Lion,Tidehunter,Snapfire,Faceless Void,Phoenix,Batrider,Undying,Invoker,Monkey King,Legion Commander,50,57.084816,50,54.95227,50,52.295376,53.709198,53.732838,50,52.425133,30,68,30,261,30,37,260,2889,30,160,49.05,50.53,45.01,51.15,49.31,44.60,51.53,47.70,45.58,50.36,1.23,-0.05,-0.06,0.25,-1.56,0.07,0.58,-0.36,1.34,0.79,-0.1,-0.99,-0.87,-0.16,0.05,0.06,-1.43,-1.05,0.77,0.88,1.52,-0.72,0.16,-2.06,1.02
1189,408911.1,0,2662,7.33d,Execration,Entity Gaming,Fishman,Kataomi`,watson,Stormstormer,Gabbi,Abeng-,Tino,Shanks,Bob,Palos,Disruptor,Batrider,Shadow Fiend,Ember Spirit,Mars,Clockwerk,Beastmaster,Pugna,Storm Spirit,Muerta,53.709198,52.295376,50,53.732838,52.425133,50,52.65113,51.866776,51.389957,52.58845,366,37,30,312,118,30,34,53,480,55,49.61,44.60,48.49,49.78,47.17,49.80,45.96,48.29,46.16,46.71,-0.16,2.11,0.9,-1.81,0.15,-2.59,1.43,-1.17,2.1,-0.48,1.19,3.55,-0.74,-0.53,0.79,-1.59,-0.43,-0.29,-0.73,0.84,0.53,-0.95,1.02,1.8,-0.8
1190,408911.0,0,1637,7.33d,Execration,Entity Gaming,Abeng-,Bob,Shanks,Tino,Palos,Fishman,Kataomi`,Stormstormer,watson,Gabbi,Undying,Ember Spirit,Keeper of the Light,Beastmaster,Razor,Chen,Primal Beast,Snapfire,Slark,Batrider,50,51.389957,51.866776,52.65113,52.58845,53.709198,52.295376,53.732838,50,52.425133,30,585,103,34,39,162,10,5,30,267,51.53,49.78,45.82,45.96,48.59,47.11,47.92,45.01,49.88,44.60,-1.25,-1.16,0.99,0.59,-0.3,0.39,-0.76,-0.1,2.95,0.52,-2.05,-1.3,0.05,-0.26,0.53,0.62,-0.42,1.02,0.6,-1.43,0.66,2.34,0.51,-0.08,-1.22
1191,408955.1,0,3407,7.33d,Xtreme Gaming,Team Secret,Dy,XinQ,Eurus,Ghost,JT-,Puppey,yamich,Fbz,Armel,Crystallis,Snapfire,Rubick,Pangolier,Templar Assassin,Lycan,Enigma,Monkey King,Visage,Ember Spirit,Terrorblade,58.531635,54.181225,50,53.229027,52.7961,61.863647,52.800243,53.19376,52.25369,52.959805,30,30,30,30,30,30,30,30,30,30,45.01,44.33,44.17,46.01,47.55,49.24,45.58,48.94,49.78,43.93,0.3,-0.16,-0.22,0.1,-1.47,-2.87,0.35,0.27,1.71,0.49,2.03,2.56,-2.82,1.2,0.62,0.1,0.12,2.31,1.49,3.86,1.01,2.23,-1.93,2.25,3.4
1192,408955.0,1,2523,7.33d,Xtreme Gaming,Team Secret,Eurus,XinQ,Dy,Ghost,JT-,Puppey,yamich,Fbz,Crystallis,Armel,Snapfire,Rubick,Elder Titan,Drow Ranger,Ember Spirit,Enigma,Tusk,Mars,Windranger,Huskar,50,54.181225,58.531635,53.229027,52.7961,61.863647,52.800243,53.19376,52.959805,52.25369,30,30,30,30,30,30,30,30,30,30,45.01,44.33,50.26,50.31,49.78,49.24,46.45,47.17,46.30,49.23,0.3,-0.33,0.5,0.82,0.77,-2.87,1.02,0.5,0.33,0.75,0.09,-1.25,0.65,2.33,0.59,-1.21,0.18,4.09,-0.47,-1.37,-0.04,-2.16,-1.0,-0.82,4.75
1193,408956.1,0,2333,7.33d,Xtreme Gaming,PSG Quest,OmaR,Malik,No!ob,Kaori,naive-,XinQ,Ghost,Eurus,Dy,JT-,Rubick,Timbersaw,Pangolier,Bane,Ursa,Snapfire,Medusa,Queen of Pain,Clockwerk,Meepo,52.654232,54.44833,50,50,50,54.181225,53.229027,50,58.531635,52.7961,442,118,30,30,30,30,30,30,30,30,44.33,53.35,44.17,50.10,47.90,45.01,51.29,48.59,49.80,54.97,0.19,-1.58,0.09,0.57,-0.9,-0.03,3.48,2.35,0.16,-6.73,0.53,-1.42,0.71,-1.0,-2.18,-1.02,0.57,-1.69,0.28,4.51,-1.08,0.0,1.16,-0.03,-2.07
